,State,Abbreviation,Year,variable,value
2801,District of Columbia,DC,2003,HPI Index,629.26
2802,District of Columbia,DC,2004,HPI Index,732.76
2803,District of Columbia,DC,2005,HPI Index,899.69
2804,District of Columbia,DC,2006,HPI Index,1003.63
2805,District of Columbia,DC,2007,HPI Index,1031.61
2806,District of Columbia,DC,2008,HPI Index,980.7
2807,District of Columbia,DC,2009,HPI Index,929.55
2808,District of Columbia,DC,2010,HPI Index,930.45
2809,District of Columbia,DC,2011,HPI Index,939.46
2810,District of Columbia,DC,2012,HPI Index,968.32
2811,District of Columbia,DC,2013,HPI Index,1033.96
2812,District of Columbia,DC,2014,HPI Index,1126.55
2813,District of Columbia,DC,2015,HPI Index,1193.4
2814,District of Columbia,DC,2016,HPI Index,1271.42
2815,District of Columbia,DC,2017,HPI Index,1335.11
2816,District of Columbia,DC,2018,HPI Index,1400.25
2817,District of Columbia,DC,2019,HPI Index,1452.92
2818,District of Columbia,DC,2020,HPI Index,1482.97
2819,District of Columbia,DC,2021,HPI Index,1583.64
2820,Florida,FL,1975,HPI Index,100.0
2821,Florida,FL,1976,HPI Index,98.12
2822,Florida,FL,1977,HPI Index,102.39
2823,Florida,FL,1978,HPI Index,113.36
2824,Florida,FL,1979,HPI Index,128.08
2825,Florida,FL,1980,HPI Index,143.29
2826,Florida,FL,1981,HPI Index,151.26
2827,Florida,FL,1982,HPI Index,151.12
2828,Florida,FL,1983,HPI Index,171.01
2829,Florida,FL,1984,HPI Index,175.18
2830,Florida,FL,1985,HPI Index,177.24
2831,Florida,FL,1986,HPI Index,183.74
2832,Florida,FL,1987,HPI Index,188.31
2833,Florida,FL,1988,HPI Index,196.41
2834,Florida,FL,1989,HPI Index,204.42
2835,Florida,FL,1990,HPI Index,207.78
2836,Florida,FL,1991,HPI Index,210.85
2837,Florida,FL,1992,HPI Index,215.57
2838,Florida,FL,1993,HPI Index,219.56
2839,Florida,FL,1994,HPI Index,221.64
2840,Florida,FL,1995,HPI Index,227.6
2841,Florida,FL,1996,HPI Index,233.33
2842,Florida,FL,1997,HPI Index,240.18
2843,Florida,FL,1998,HPI Index,250.06
2844,Florida,FL,1999,HPI Index,259.22
2845,Florida,FL,2000,HPI Index,279.24
2846,Florida,FL,2001,HPI Index,305.84
2847,Florida,FL,2002,HPI Index,333.52
2848,Florida,FL,2003,HPI Index,360.96
2849,Florida,FL,2004,HPI Index,416.94
2850,Florida,FL,2005,HPI Index,520.47
2851,Florida,FL,2006,HPI Index,602.18
2852,Florida,FL,2007,HPI Index,589.14
2853,Florida,FL,2008,HPI Index,499.59
2854,Florida,FL,2009,HPI Index,411.22
2855,Florida,FL,2010,HPI Index,371.38
2856,Florida,FL,2011,HPI Index,345.84
2857,Florida,FL,2012,HPI Index,342.53
2858,Florida,FL,2013,HPI Index,367.9
2859,Florida,FL,2014,HPI Index,406.39
2860,Florida,FL,2015,HPI Index,442.02
2861,Florida,FL,2016,HPI Index,482.38
2862,Florida,FL,2017,HPI Index,522.69
2863,Florida,FL,2018,HPI Index,563.83
2864,Florida,FL,2019,HPI Index,594.59
2865,Florida,FL,2020,HPI Index,624.34
2866,Florida,FL,2021,HPI Index,719.18
2867,Georgia,GA,1975,HPI Index,100.0
2868,Georgia,GA,1976,HPI Index,103.69
2869,Georgia,GA,1977,HPI Index,107.05
2870,Georgia,GA,1978,HPI Index,115.17
2871,Georgia,GA,1979,HPI Index,126.7
2872,Georgia,GA,1980,HPI Index,139.79
2873,Georgia,GA,1981,HPI Index,151.81
2874,Georgia,GA,1982,HPI Index,160.25
2875,Georgia,GA,1983,HPI Index,164.84
2876,Georgia,GA,1984,HPI Index,175.08
2877,Georgia,GA,1985,HPI Index,183.74
2878,Georgia,GA,1986,HPI Index,193.27
2879,Georgia,GA,1987,HPI Index,201.78
2880,Georgia,GA,1988,HPI Index,210.05
2881,Georgia,GA,1989,HPI Index,214.39
2882,Georgia,GA,1990,HPI Index,214.94
2883,Georgia,GA,1991,HPI Index,216.0
2884,Georgia,GA,1992,HPI Index,219.64
2885,Georgia,GA,1993,HPI Index,223.61
2886,Georgia,GA,1994,HPI Index,228.65
2887,Georgia,GA,1995,HPI Index,237.49
2888,Georgia,GA,1996,HPI Index,246.79
2889,Georgia,GA,1997,HPI Index,257.58
2890,Georgia,GA,1998,HPI Index,269.93
2891,Georgia,GA,1999,HPI Index,284.64
2892,Georgia,GA,2000,HPI Index,304.64
2893,Georgia,GA,2001,HPI Index,322.97
2894,Georgia,GA,2002,HPI Index,334.67
2895,Georgia,GA,2003,HPI Index,341.65
2896,Georgia,GA,2004,HPI Index,355.37
2897,Georgia,GA,2005,HPI Index,374.17
2898,Georgia,GA,2006,HPI Index,391.06
2899,Georgia,GA,2007,HPI Index,400.53
2900,Georgia,GA,2008,HPI Index,392.37
2901,Georgia,GA,2009,HPI Index,372.82
2902,Georgia,GA,2010,HPI Index,341.98
2903,Georgia,GA,2011,HPI Index,316.7
2904,Georgia,GA,2012,HPI Index,300.86
2905,Georgia,GA,2013,HPI Index,312.1
2906,Georgia,GA,2014,HPI Index,335.95
2907,Georgia,GA,2015,HPI Index,355.06
2908,Georgia,GA,2016,HPI Index,376.29
2909,Georgia,GA,2017,HPI Index,398.76
2910,Georgia,GA,2018,HPI Index,428.01
2911,Georgia,GA,2019,HPI Index,451.59
2912,Georgia,GA,2020,HPI Index,468.21
2913,Georgia,GA,2021,HPI Index,526.5
2914,Hawaii,HI,1975,HPI Index,100.0
2915,Hawaii,HI,1976,HPI Index,87.14
2916,Hawaii,HI,1977,HPI Index,93.23
2917,Hawaii,HI,1978,HPI Index,104.21
2918,Hawaii,HI,1979,HPI Index,131.19
2919,Hawaii,HI,1980,HPI Index,158.91
2920,Hawaii,HI,1981,HPI Index,153.08
2921,Hawaii,HI,1982,HPI Index,157.71
2922,Hawaii,HI,1983,HPI Index,168.95
2923,Hawaii,HI,1984,HPI Index,174.74
2924,Hawaii,HI,1985,HPI Index,181.23
2925,Hawaii,HI,1986,HPI Index,188.3
2926,Hawaii,HI,1987,HPI Index,200.97
2927,Hawaii,HI,1988,HPI Index,234.23
2928,Hawaii,HI,1989,HPI Index,289.66
2929,Hawaii,HI,1990,HPI Index,350.14
2930,Hawaii,HI,1991,HPI Index,384.38
2931,Hawaii,HI,1992,HPI Index,387.48
2932,Hawaii,HI,1993,HPI Index,387.24
2933,Hawaii,HI,1994,HPI Index,386.38
2934,Hawaii,HI,1995,HPI Index,379.37
2935,Hawaii,HI,1996,HPI Index,364.79
2936,Hawaii,HI,1997,HPI Index,336.58
2937,Hawaii,HI,1998,HPI Index,335.59
2938,Hawaii,HI,1999,HPI Index,334.22
2939,Hawaii,HI,2000,HPI Index,344.76
2940,Hawaii,HI,2001,HPI Index,370.12
2941,Hawaii,HI,2002,HPI Index,394.91
2942,Hawaii,HI,2003,HPI Index,430.77
2943,Hawaii,HI,2004,HPI Index,515.7
2944,Hawaii,HI,2005,HPI Index,646.51
2945,Hawaii,HI,2006,HPI Index,739.11
2946,Hawaii,HI,2007,HPI Index,753.85
2947,Hawaii,HI,2008,HPI Index,729.64
2948,Hawaii,HI,2009,HPI Index,656.36
2949,Hawaii,HI,2010,HPI Index,629.36
2950,Hawaii,HI,2011,HPI Index,618.18
2951,Hawaii,HI,2012,HPI Index,623.32
2952,Hawaii,HI,2013,HPI Index,651.59
2953,Hawaii,HI,2014,HPI Index,701.99
2954,Hawaii,HI,2015,HPI Index,740.45
2955,Hawaii,HI,2016,HPI Index,789.0
2956,Hawaii,HI,2017,HPI Index,816.97
2957,Hawaii,HI,2018,HPI Index,853.59
2958,Hawaii,HI,2019,HPI Index,880.31
2959,Hawaii,HI,2020,HPI Index,878.83
2960,Hawaii,HI,2021,HPI Index,951.04
2961,Idaho,ID,1975,HPI Index,100.0
2962,Idaho,ID,1976,HPI Index,107.18
2963,Idaho,ID,1977,HPI Index,119.76
2964,Idaho,ID,1978,HPI Index,139.25
2965,Idaho,ID,1979,HPI Index,152.17
2966,Idaho,ID,1980,HPI Index,159.99
2967,Idaho,ID,1981,HPI Index,163.76
2968,Idaho,ID,1982,HPI Index,165.96
2969,Idaho,ID,1983,HPI Index,170.58
2970,Idaho,ID,1984,HPI Index,174.52
2971,Idaho,ID,1985,HPI Index,177.79
2972,Idaho,ID,1986,HPI Index,179.45
2973,Idaho,ID,1987,HPI Index,178.01
2974,Idaho,ID,1988,HPI Index,177.16
2975,Idaho,ID,1989,HPI Index,185.47
2976,Idaho,ID,1990,HPI Index,198.57
2977,Idaho,ID,1991,HPI Index,209.32
2978,Idaho,ID,1992,HPI Index,220.88
2979,Idaho,ID,1993,HPI Index,239.79
2980,Idaho,ID,1994,HPI Index,254.36
2981,Idaho,ID,1995,HPI Index,271.34
2982,Idaho,ID,1996,HPI Index,278.15
2983,Idaho,ID,1997,HPI Index,285.84
2984,Idaho,ID,1998,HPI Index,293.37
2985,Idaho,ID,1999,HPI Index,299.05
2986,Idaho,ID,2000,HPI Index,305.62
2987,Idaho,ID,2001,HPI Index,319.2
2988,Idaho,ID,2002,HPI Index,327.56
2989,Idaho,ID,2003,HPI Index,335.77
2990,Idaho,ID,2004,HPI Index,357.58
2991,Idaho,ID,2005,HPI Index,411.5
2992,Idaho,ID,2006,HPI Index,478.22
2993,Idaho,ID,2007,HPI Index,504.98
2994,Idaho,ID,2008,HPI Index,494.88
2995,Idaho,ID,2009,HPI Index,458.52
2996,Idaho,ID,2010,HPI Index,410.2
2997,Idaho,ID,2011,HPI Index,375.95
2998,Idaho,ID,2012,HPI Index,376.64
2999,Idaho,ID,2013,HPI Index,395.81
3000,Idaho,ID,2014,HPI Index,422.74
3001,Idaho,ID,2015,HPI Index,447.67
3002,Idaho,ID,2016,HPI Index,479.4
3003,Idaho,ID,2017,HPI Index,524.36
3004,Idaho,ID,2018,HPI Index,585.59
3005,Idaho,ID,2019,HPI Index,647.96
3006,Idaho,ID,2020,HPI Index,702.27
3007,Idaho,ID,2021,HPI Index,845.07
3008,Illinois,IL,1975,HPI Index,100.0
3009,Illinois,IL,1976,HPI Index,109.86
3010,Illinois,IL,1977,HPI Index,128.03
3011,Illinois,IL,1978,HPI Index,150.08
3012,Illinois,IL,1979,HPI Index,154.96
3013,Illinois,IL,1980,HPI Index,155.76
3014,Illinois,IL,1981,HPI Index,161.57
3015,Illinois,IL,1982,HPI Index,146.11
3016,Illinois,IL,1983,HPI Index,162.21
3017,Illinois,IL,1984,HPI Index,170.85
3018,Illinois,IL,1985,HPI Index,177.89
3019,Illinois,IL,1986,HPI Index,188.49
3020,Illinois,IL,1987,HPI Index,203.05
3021,Illinois,IL,1988,HPI Index,224.03
3022,Illinois,IL,1989,HPI Index,241.4
3023,Illinois,IL,1990,HPI Index,252.67
3024,Illinois,IL,1991,HPI Index,260.85
3025,Illinois,IL,1992,HPI Index,267.42
3026,Illinois,IL,1993,HPI Index,274.72
3027,Illinois,IL,1994,HPI Index,284.59
3028,Illinois,IL,1995,HPI Index,297.63
3029,Illinois,IL,1996,HPI Index,306.37
3030,Illinois,IL,1997,HPI Index,315.52
3031,Illinois,IL,1998,HPI Index,322.39
3032,Illinois,IL,1999,HPI Index,333.87
3033,Illinois,IL,2000,HPI Index,356.87
3034,Illinois,IL,2001,HPI Index,376.43
3035,Illinois,IL,2002,HPI Index,394.86
3036,Illinois,IL,2003,HPI Index,408.64
3037,Illinois,IL,2004,HPI Index,439.31
3038,Illinois,IL,2005,HPI Index,478.78
3039,Illinois,IL,2006,HPI Index,505.65
3040,Illinois,IL,2007,HPI Index,512.21
3041,Illinois,IL,2008,HPI Index,496.72
3042,Illinois,IL,2009,HPI Index,455.79
3043,Illinois,IL,2010,HPI Index,427.01
3044,Illinois,IL,2011,HPI Index,404.76
3045,Illinois,IL,2012,HPI Index,393.54
3046,Illinois,IL,2013,HPI Index,394.38
3047,Illinois,IL,2014,HPI Index,409.19
3048,Illinois,IL,2015,HPI Index,420.97
3049,Illinois,IL,2016,HPI Index,432.84
3050,Illinois,IL,2017,HPI Index,444.1
3051,Illinois,IL,2018,HPI Index,454.43
3052,Illinois,IL,2019,HPI Index,465.87
3053,Illinois,IL,2020,HPI Index,470.05
3054,Illinois,IL,2021,HPI Index,506.11
3055,Indiana,IN,1975,HPI Index,100.0
3056,Indiana,IN,1976,HPI Index,105.1
3057,Indiana,IN,1977,HPI Index,117.68
3058,Indiana,IN,1978,HPI Index,136.69
3059,Indiana,IN,1979,HPI Index,154.72
3060,Indiana,IN,1980,HPI Index,162.85
3061,Indiana,IN,1981,HPI Index,169.09
3062,Indiana,IN,1982,HPI Index,160.68
3063,Indiana,IN,1983,HPI Index,170.87
3064,Indiana,IN,1984,HPI Index,173.89
3065,Indiana,IN,1985,HPI Index,179.62
3066,Indiana,IN,1986,HPI Index,187.86
3067,Indiana,IN,1987,HPI Index,195.7
3068,Indiana,IN,1988,HPI Index,206.69
3069,Indiana,IN,1989,HPI Index,216.24
3070,Indiana,IN,1990,HPI Index,223.0
3071,Indiana,IN,1991,HPI Index,230.88
3072,Indiana,IN,1992,HPI Index,237.64
3073,Indiana,IN,1993,HPI Index,245.24
3074,Indiana,IN,1994,HPI Index,254.8
3075,Indiana,IN,1995,HPI Index,268.59
3076,Indiana,IN,1996,HPI Index,279.91
3077,Indiana,IN,1997,HPI Index,291.31
3078,Indiana,IN,1998,HPI Index,301.27
3079,Indiana,IN,1999,HPI Index,310.12
3080,Indiana,IN,2000,HPI Index,321.66
3081,Indiana,IN,2001,HPI Index,335.16
3082,Indiana,IN,2002,HPI Index,341.69
3083,Indiana,IN,2003,HPI Index,346.29
3084,Indiana,IN,2004,HPI Index,354.42
3085,Indiana,IN,2005,HPI Index,366.65
3086,Indiana,IN,2006,HPI Index,373.23
3087,Indiana,IN,2007,HPI Index,377.39
3088,Indiana,IN,2008,HPI Index,374.92
3089,Indiana,IN,2009,HPI Index,366.71
3090,Indiana,IN,2010,HPI Index,357.72
3091,Indiana,IN,2011,HPI Index,351.16
3092,Indiana,IN,2012,HPI Index,349.11
3093,Indiana,IN,2013,HPI Index,352.61
3094,Indiana,IN,2014,HPI Index,361.02
3095,Indiana,IN,2015,HPI Index,372.67
3096,Indiana,IN,2016,HPI Index,385.67
3097,Indiana,IN,2017,HPI Index,402.98
3098,Indiana,IN,2018,HPI Index,429.2
3099,Indiana,IN,2019,HPI Index,451.7
3100,Indiana,IN,2020,HPI Index,468.79
3101,Indiana,IN,2021,HPI Index,523.49
3102,Iowa,IA,1975,HPI Index,100.0
3103,Iowa,IA,1976,HPI Index,113.1
3104,Iowa,IA,1977,HPI Index,126.67
3105,Iowa,IA,1978,HPI Index,144.62
3106,Iowa,IA,1979,HPI Index,158.86
3107,Iowa,IA,1980,HPI Index,160.22
3108,Iowa,IA,1981,HPI Index,155.58
3109,Iowa,IA,1982,HPI Index,149.71
3110,Iowa,IA,1983,HPI Index,159.84
3111,Iowa,IA,1984,HPI Index,161.66
3112,Iowa,IA,1985,HPI Index,163.82
3113,Iowa,IA,1986,HPI Index,165.53
3114,Iowa,IA,1987,HPI Index,166.75
3115,Iowa,IA,1988,HPI Index,170.31
3116,Iowa,IA,1989,HPI Index,179.78
3117,Iowa,IA,1990,HPI Index,188.41
3118,Iowa,IA,1991,HPI Index,196.28
3119,Iowa,IA,1992,HPI Index,202.57
3120,Iowa,IA,1993,HPI Index,212.51
3121,Iowa,IA,1994,HPI Index,224.78
3122,Iowa,IA,1995,HPI Index,239.54
3123,Iowa,IA,1996,HPI Index,248.76
3124,Iowa,IA,1997,HPI Index,258.57
3125,Iowa,IA,1998,HPI Index,269.52
3126,Iowa,IA,1999,HPI Index,279.97
3127,Iowa,IA,2000,HPI Index,293.49
3128,Iowa,IA,2001,HPI Index,307.11
3129,Iowa,IA,2002,HPI Index,315.67
3130,Iowa,IA,2003,HPI Index,322.92
3131,Iowa,IA,2004,HPI Index,336.57
3132,Iowa,IA,2005,HPI Index,352.53
3133,Iowa,IA,2006,HPI Index,362.3
3134,Iowa,IA,2007,HPI Index,368.78
3135,Iowa,IA,2008,HPI Index,370.32
3136,Iowa,IA,2009,HPI Index,368.42
3137,Iowa,IA,2010,HPI Index,364.64
3138,Iowa,IA,2011,HPI Index,362.53
3139,Iowa,IA,2012,HPI Index,364.18
3140,Iowa,IA,2013,HPI Index,369.0
3141,Iowa,IA,2014,HPI Index,377.72
3142,Iowa,IA,2015,HPI Index,387.66
3143,Iowa,IA,2016,HPI Index,400.93
3144,Iowa,IA,2017,HPI Index,416.24
3145,Iowa,IA,2018,HPI Index,431.49
3146,Iowa,IA,2019,HPI Index,444.67
3147,Iowa,IA,2020,HPI Index,451.85
3148,Iowa,IA,2021,HPI Index,487.54
3149,Kansas,KS,1975,HPI Index,100.0
3150,Kansas,KS,1976,HPI Index,107.92
3151,Kansas,KS,1977,HPI Index,120.87
3152,Kansas,KS,1978,HPI Index,135.39
3153,Kansas,KS,1979,HPI Index,149.26
3154,Kansas,KS,1980,HPI Index,159.43
3155,Kansas,KS,1981,HPI Index,162.52
3156,Kansas,KS,1982,HPI Index,166.1
3157,Kansas,KS,1983,HPI Index,170.78
3158,Kansas,KS,1984,HPI Index,171.93
3159,Kansas,KS,1985,HPI Index,172.84
3160,Kansas,KS,1986,HPI Index,178.28
3161,Kansas,KS,1987,HPI Index,181.82
3162,Kansas,KS,1988,HPI Index,183.5
3163,Kansas,KS,1989,HPI Index,186.08
3164,Kansas,KS,1990,HPI Index,186.42
3165,Kansas,KS,1991,HPI Index,188.17
3166,Kansas,KS,1992,HPI Index,191.73
3167,Kansas,KS,1993,HPI Index,196.83
3168,Kansas,KS,1994,HPI Index,207.81
3169,Kansas,KS,1995,HPI Index,221.21
3170,Kansas,KS,1996,HPI Index,229.9
3171,Kansas,KS,1997,HPI Index,240.0
3172,Kansas,KS,1998,HPI Index,249.8
3173,Kansas,KS,1999,HPI Index,261.81
3174,Kansas,KS,2000,HPI Index,277.29
3175,Kansas,KS,2001,HPI Index,290.47
3176,Kansas,KS,2002,HPI Index,300.48
3177,Kansas,KS,2003,HPI Index,306.33
3178,Kansas,KS,2004,HPI Index,318.42
3179,Kansas,KS,2005,HPI Index,332.35
3180,Kansas,KS,2006,HPI Index,343.42
3181,Kansas,KS,2007,HPI Index,350.91
3182,Kansas,KS,2008,HPI Index,350.12
3183,Kansas,KS,2009,HPI Index,345.92
3184,Kansas,KS,2010,HPI Index,341.99
3185,Kansas,KS,2011,HPI Index,336.12
3186,Kansas,KS,2012,HPI Index,334.49
3187,Kansas,KS,2013,HPI Index,337.58
3188,Kansas,KS,2014,HPI Index,347.04
3189,Kansas,KS,2015,HPI Index,357.7
3190,Kansas,KS,2016,HPI Index,371.97
3191,Kansas,KS,2017,HPI Index,388.35
3192,Kansas,KS,2018,HPI Index,407.79
3193,Kansas,KS,2019,HPI Index,423.53
3194,Kansas,KS,2020,HPI Index,439.35
3195,Kansas,KS,2021,HPI Index,484.71
3196,Kentucky,KY,1975,HPI Index,100.0
3197,Kentucky,KY,1976,HPI Index,104.04
3198,Kentucky,KY,1977,HPI Index,113.59
3199,Kentucky,KY,1978,HPI Index,130.91
3200,Kentucky,KY,1979,HPI Index,147.04
3201,Kentucky,KY,1980,HPI Index,154.63
3202,Kentucky,KY,1981,HPI Index,158.59
3203,Kentucky,KY,1982,HPI Index,161.98
3204,Kentucky,KY,1983,HPI Index,166.82
3205,Kentucky,KY,1984,HPI Index,170.18
3206,Kentucky,KY,1985,HPI Index,175.62
3207,Kentucky,KY,1986,HPI Index,182.2
3208,Kentucky,KY,1987,HPI Index,189.82
3209,Kentucky,KY,1988,HPI Index,201.46
3210,Kentucky,KY,1989,HPI Index,210.99
3211,Kentucky,KY,1990,HPI Index,216.59
3212,Kentucky,KY,1991,HPI Index,222.59
3213,Kentucky,KY,1992,HPI Index,228.58
3214,Kentucky,KY,1993,HPI Index,235.77
3215,Kentucky,KY,1994,HPI Index,248.21
3216,Kentucky,KY,1995,HPI Index,263.27
3217,Kentucky,KY,1996,HPI Index,273.51
3218,Kentucky,KY,1997,HPI Index,285.35
3219,Kentucky,KY,1998,HPI Index,295.46
3220,Kentucky,KY,1999,HPI Index,307.32
3221,Kentucky,KY,2000,HPI Index,322.7
3222,Kentucky,KY,2001,HPI Index,335.99
3223,Kentucky,KY,2002,HPI Index,344.62
3224,Kentucky,KY,2003,HPI Index,352.86
3225,Kentucky,KY,2004,HPI Index,367.86
3226,Kentucky,KY,2005,HPI Index,386.55
3227,Kentucky,KY,2006,HPI Index,399.14
3228,Kentucky,KY,2007,HPI Index,407.15
3229,Kentucky,KY,2008,HPI Index,409.14
3230,Kentucky,KY,2009,HPI Index,403.03
3231,Kentucky,KY,2010,HPI Index,397.53
3232,Kentucky,KY,2011,HPI Index,391.53
3233,Kentucky,KY,2012,HPI Index,391.18
3234,Kentucky,KY,2013,HPI Index,393.41
3235,Kentucky,KY,2014,HPI Index,400.16
3236,Kentucky,KY,2015,HPI Index,411.86
3237,Kentucky,KY,2016,HPI Index,427.56
3238,Kentucky,KY,2017,HPI Index,447.86
3239,Kentucky,KY,2018,HPI Index,467.59
3240,Kentucky,KY,2019,HPI Index,486.23
3241,Kentucky,KY,2020,HPI Index,502.95
3242,Kentucky,KY,2021,HPI Index,553.66
3243,Louisiana,LA,1975,HPI Index,100.0
3244,Louisiana,LA,1976,HPI Index,109.91
3245,Louisiana,LA,1977,HPI Index,121.42
3246,Louisiana,LA,1978,HPI Index,141.21
3247,Louisiana,LA,1979,HPI Index,172.83
3248,Louisiana,LA,1980,HPI Index,187.91
3249,Louisiana,LA,1981,HPI Index,207.89
3250,Louisiana,LA,1982,HPI Index,214.69
3251,Louisiana,LA,1983,HPI Index,216.64
3252,Louisiana,LA,1984,HPI Index,217.24
3253,Louisiana,LA,1985,HPI Index,210.35
3254,Louisiana,LA,1986,HPI Index,207.71
3255,Louisiana,LA,1987,HPI Index,199.41
3256,Louisiana,LA,1988,HPI Index,186.2
3257,Louisiana,LA,1989,HPI Index,187.57
3258,Louisiana,LA,1990,HPI Index,190.13
3259,Louisiana,LA,1991,HPI Index,195.52
3260,Louisiana,LA,1992,HPI Index,203.1
3261,Louisiana,LA,1993,HPI Index,212.04
3262,Louisiana,LA,1994,HPI Index,224.32
3263,Louisiana,LA,1995,HPI Index,235.61
3264,Louisiana,LA,1996,HPI Index,246.14
3265,Louisiana,LA,1997,HPI Index,257.41
3266,Louisiana,LA,1998,HPI Index,268.13
3267,Louisiana,LA,1999,HPI Index,278.54
3268,Louisiana,LA,2000,HPI Index,289.77
3269,Louisiana,LA,2001,HPI Index,302.86
3270,Louisiana,LA,2002,HPI Index,312.68
3271,Louisiana,LA,2003,HPI Index,323.21
3272,Louisiana,LA,2004,HPI Index,339.76
3273,Louisiana,LA,2005,HPI Index,361.76
3274,Louisiana,LA,2006,HPI Index,401.19
3275,Louisiana,LA,2007,HPI Index,419.74
3276,Louisiana,LA,2008,HPI Index,420.45
3277,Louisiana,LA,2009,HPI Index,414.96
3278,Louisiana,LA,2010,HPI Index,408.39
3279,Louisiana,LA,2011,HPI Index,403.5
3280,Louisiana,LA,2012,HPI Index,405.75
3281,Louisiana,LA,2013,HPI Index,410.89
3282,Louisiana,LA,2014,HPI Index,421.7
3283,Louisiana,LA,2015,HPI Index,434.85
3284,Louisiana,LA,2016,HPI Index,448.58
3285,Louisiana,LA,2017,HPI Index,459.62
3286,Louisiana,LA,2018,HPI Index,469.09
3287,Louisiana,LA,2019,HPI Index,479.54
3288,Louisiana,LA,2020,HPI Index,489.7
3289,Louisiana,LA,2021,HPI Index,517.67
3290,Maine,ME,1975,HPI Index,100.0
3291,Maine,ME,1976,HPI Index,98.41
3292,Maine,ME,1977,HPI Index,114.02
3293,Maine,ME,1978,HPI Index,122.65
3294,Maine,ME,1979,HPI Index,136.03
3295,Maine,ME,1980,HPI Index,143.82
3296,Maine,ME,1981,HPI Index,156.22
3297,Maine,ME,1982,HPI Index,156.88
3298,Maine,ME,1983,HPI Index,166.27
3299,Maine,ME,1984,HPI Index,190.3
3300,Maine,ME,1985,HPI Index,210.84
3301,Maine,ME,1986,HPI Index,235.7
3302,Maine,ME,1987,HPI Index,266.71
3303,Maine,ME,1988,HPI Index,302.18
3304,Maine,ME,1989,HPI Index,316.06
3305,Maine,ME,1990,HPI Index,309.51
3306,Maine,ME,1991,HPI Index,299.5
3307,Maine,ME,1992,HPI Index,296.86
3308,Maine,ME,1993,HPI Index,292.13
3309,Maine,ME,1994,HPI Index,288.93
3310,Maine,ME,1995,HPI Index,291.13
3311,Maine,ME,1996,HPI Index,298.57
3312,Maine,ME,1997,HPI Index,305.48
3313,Maine,ME,1998,HPI Index,316.87
3314,Maine,ME,1999,HPI Index,334.32
3315,Maine,ME,2000,HPI Index,366.02
3316,Maine,ME,2001,HPI Index,397.57
3317,Maine,ME,2002,HPI Index,430.89
3318,Maine,ME,2003,HPI Index,459.01
3319,Maine,ME,2004,HPI Index,512.04
3320,Maine,ME,2005,HPI Index,568.99
3321,Maine,ME,2006,HPI Index,592.22
3322,Maine,ME,2007,HPI Index,597.99
3323,Maine,ME,2008,HPI Index,590.71
3324,Maine,ME,2009,HPI Index,558.21
3325,Maine,ME,2010,HPI Index,536.21
3326,Maine,ME,2011,HPI Index,525.94
3327,Maine,ME,2012,HPI Index,513.73
3328,Maine,ME,2013,HPI Index,517.59
3329,Maine,ME,2014,HPI Index,526.67
3330,Maine,ME,2015,HPI Index,539.81
3331,Maine,ME,2016,HPI Index,558.96
3332,Maine,ME,2017,HPI Index,587.35
3333,Maine,ME,2018,HPI Index,621.16
3334,Maine,ME,2019,HPI Index,650.51
3335,Maine,ME,2020,HPI Index,680.77
3336,Maine,ME,2021,HPI Index,777.13
3337,Maryland,MD,1975,HPI Index,100.0
3338,Maryland,MD,1976,HPI Index,108.78
3339,Maryland,MD,1977,HPI Index,115.71
3340,Maryland,MD,1978,HPI Index,131.07
3341,Maryland,MD,1979,HPI Index,148.29
3342,Maryland,MD,1980,HPI Index,162.4
3343,Maryland,MD,1981,HPI Index,175.28
3344,Maryland,MD,1982,HPI Index,169.78
3345,Maryland,MD,1983,HPI Index,181.19
3346,Maryland,MD,1984,HPI Index,192.09
3347,Maryland,MD,1985,HPI Index,202.02
3348,Maryland,MD,1986,HPI Index,215.35
3349,Maryland,MD,1987,HPI Index,235.61
3350,Maryland,MD,1988,HPI Index,270.32
3351,Maryland,MD,1989,HPI Index,297.74
3352,Maryland,MD,1990,HPI Index,309.22
3353,Maryland,MD,1991,HPI Index,313.99
3354,Maryland,MD,1992,HPI Index,317.81
3355,Maryland,MD,1993,HPI Index,318.18
3356,Maryland,MD,1994,HPI Index,318.21
3357,Maryland,MD,1995,HPI Index,319.87
3358,Maryland,MD,1996,HPI Index,324.62
3359,Maryland,MD,1997,HPI Index,327.38
3360,Maryland,MD,1998,HPI Index,334.35
3361,Maryland,MD,1999,HPI Index,344.51
3362,Maryland,MD,2000,HPI Index,367.78
3363,Maryland,MD,2001,HPI Index,396.17
3364,Maryland,MD,2002,HPI Index,434.42
3365,Maryland,MD,2003,HPI Index,467.66
3366,Maryland,MD,2004,HPI Index,545.74
3367,Maryland,MD,2005,HPI Index,663.4
3368,Maryland,MD,2006,HPI Index,745.18
3369,Maryland,MD,2007,HPI Index,758.86
3370,Maryland,MD,2008,HPI Index,713.45
3371,Maryland,MD,2009,HPI Index,635.5
